timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
1180000,926,259.7358837243496,220.6359900505202,0.73,0.26,63.83,8.05509550407529
1190000,921,234.6815551084615,229.75606061581203,0.67,0.29,76.3,8.134817445874214
1200000,917,230.26592799302497,237.4168483873105,0.67,0.33,60.67,8.1393352329731
1210000,913,228.09728051729616,229.48186518854095,0.66,0.3,78.46,8.180226534605026
1220000,908,211.06138427096084,235.6203210958728,0.63,0.33,72.83,7.362356188371778
1230000,910,258.7114937826455,222.92542367055822,0.73,0.26,66.72,8.21220740377903
1240000,912,195.83950534089098,241.87844992787495,0.6,0.38,69.84,8.041855970621109
1250000,915,277.1036467075631,211.59537185978084,0.76,0.22,70.43,8.60247237443924
1260000,917,240.85752040801918,229.7404114402673,0.69,0.29,70.04,8.140726089552045
1270000,919,239.93795761444838,230.76986587127618,0.69,0.3,65.28,8.162184174954891
1280000,920,224.3162886580953,237.8115685660498,0.66,0.33,62.87,7.724429903328419
1290000,922,242.13015746979625,229.0931575710365,0.7,0.3,60.05,7.970147635936737
1300000,922,250.2041883210309,222.57631527974382,0.71,0.27,69.85,8.027138406783342
1310000,924,224.72381732434732,234.01186265093878,0.66,0.32,65.61,7.743048825636506
1320000,926,192.3204664154083,241.72007910005007,0.59,0.39,67.6,8.152506768107415
1330000,927,247.19743552982197,226.2888590636257,0.7,0.28,69.67,8.443625881075858
1340000,929,273.1027057255464,214.17706672625366,0.76,0.24,63.12,8.360011177659034
1350000,927,243.306732884098,225.622732871242,0.7,0.29,66.89,8.133718049824237
1360000,929,260.34160472271003,219.13981087959633,0.73,0.25,72.24,8.56144636452198
1370000,931,230.5097794027519,227.65207161541807,0.67,0.29,76.01,7.763998056650162
1380000,932,280.98226028796296,202.8073382735893,0.77,0.19,76.53,8.114606515020132
1390000,934,226.32645051992702,233.12979108523828,0.66,0.32,70.7,8.29282657623291
1400000,936,252.10864192359207,223.16061258182594,0.72,0.28,60.26,8.033943176269531
1410000,938,260.14408347295364,221.03260053462344,0.73,0.26,65.02,8.36671637058258
1420000,939,271.7491517379094,214.89863495630078,0.76,0.24,61.88,8.222161121368408
1430000,941,220.61833410417654,238.16172502021814,0.65,0.34,61.81,7.913239705637097
1440000,943,205.40286324938586,242.39536217663326,0.62,0.37,63.63,8.164435106515885
1450000,945,286.62155260705214,204.8690475106187,0.79,0.21,62.68,8.376964941620827
1460000,947,225.8744346878145,235.5827647824534,0.66,0.33,63.26,8.175638558864593
1470000,949,299.90428623636666,191.66206311211945,0.81,0.17,74.15,8.824418728351594
1480000,951,274.7249341386331,209.26620552570535,0.75,0.21,79.48,8.562132786065341
1490000,953,221.50219295246228,232.3738347825736,0.65,0.31,77.1,7.920390613079071
1500000,955,280.6932599688727,206.76720241137332,0.77,0.21,69.4,8.411319739222527
1510000,957,286.4965656233645,200.9731924969894,0.79,0.2,64.55,7.94828641563654
1520000,959,209.76534211814447,236.87404714214023,0.63,0.34,69.7,7.355101241767406
1530000,961,261.91830156738985,217.90182665004954,0.74,0.26,60.96,8.138404932944104
1540000,963,202.44873640237674,239.8896387718851,0.61,0.36,70.11,7.836543144509196
1550000,965,218.83760672351812,238.01477918301185,0.65,0.34,64.95,7.785256090313196
1560000,967,270.2110398319515,219.13257640670454,0.75,0.25,62.23,8.683271484375
1570000,969,272.2753535370674,211.29319375248735,0.76,0.23,63.18,7.830386418774724
1580000,971,234.47750969764283,232.79499324959045,0.68,0.31,64.03,8.115471287518739
1590000,972,256.5232528623645,220.5032502137228,0.73,0.26,63.25,7.8018135476112365
1600000,974,283.0695276199747,205.02774895983254,0.78,0.21,65.64,8.279759329557418
1610000,976,235.0147270521785,229.61438033870357,0.68,0.3,65.1,7.811705261468887
1620000,978,263.3434710268018,217.62837318565724,0.74,0.25,66.49,8.302402296364308
1630000,980,203.16270466401912,239.55178597453627,0.61,0.36,72.07,7.970803398340941
1640000,982,267.25270530066837,215.2113675896421,0.75,0.25,61.87,8.1959553784132
1650000,983,302.91636470449737,188.88588145433437,0.82,0.17,65.77,8.308358839601278
1660000,985,242.19839586439687,226.10178945871868,0.69,0.28,73.59,8.350551615059375
1670000,987,222.12049711010835,236.1199282732641,0.65,0.33,65.61,7.9274954289197925
1680000,988,290.2524157556385,202.25673165038182,0.79,0.2,67.48,8.68237827450037
1690000,990,209.61573727103635,237.36912756962641,0.63,0.35,66.29,7.913626714944839
1700000,992,302.21056796846386,191.57931186585537,0.82,0.18,62.77,8.330863332152367
1710000,993,240.0768867921851,227.61705149974568,0.69,0.29,68.32,7.972149477973581
